time_ts,winter_flag,spring_flag,summer_flag,fall_flag,outdoor_temp_c,humidity_pct,cloud_cover_pct,solar_radiation_w_m2,hour_of_day,day_of_week,month_num,day_of_year,is_weekend,is_holiday,is_peak_hour,lighting_kw,hvac_kw,special_equipment_kw,use_kw,building_Hospital,building_House1,building_House10,building_House11,building_House12,building_House13,building_House14,building_House15,building_House2,building_House3,building_House4,building_House5,building_House6,building_House7,building_House8,building_House9,building_Industry1,building_Industry2,building_Industry3,building_Office1,building_Office2,building_Office3,building_Office4,building_School
2023-01-01 08:00:00,1,0,0,0,4.81,71.55,24.59,252.99,8,6,1,1,1,1,1,0.2812,0.6286,0.7563,1.6471,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-01-01 08:00:00,1,0,0,0,1.48,78.63,40.55,217.99,8,6,1,1,1,1,1,0.2313,0.5906,0.534,1.3801,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-01-01 08:00:00,1,0,0,0,1.94,77.72,46.84,204.22,8,6,1,1,1,1,1,0.3538,0.9748,0.7906,2.1269,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-01-01 08:00:00,1,0,0,0,0.24,80.07,46.52,204.91,8,6,1,1,1,1,1,0.2208,0.6304,0.5729,1.424,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-01-01 08:00:00,1,0,0,0,-4.79,84.46,46.03,205.98,8,6,1,1,1,1,1,0.2985,0.6567,1.7275,2.69,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2023-01-01 08:00:00,1,0,0,0,-5.37,86.42,54.26,187.93,8,6,1,1,1,1,1,0.204,0.6719,0.6143,1.5041,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-01-01 08:00:00,1,0,0,0,2.24,76.05,51.58,193.82,8,6,1,1,1,1,1,1.7312,2.4094,16.2686,20.2904,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2023-01-01 08:00:00,1,0,0,0,-3.97,81.64,38.7,222.05,8,6,1,1,1,1,1,0.2432,0.4874,0.6331,1.3747,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2023-01-01 08:00:00,1,0,0,0,-2.48,81.63,69.4,154.75,8,6,1,1,1,1,1,0.3983,0.9609,0.8284,2.1884,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-01-01 08:00:00,1,0,0,0,5.27,73.93,15.5,272.9,8,6,1,1,1,1,1,1.9182,2.1209,18.5927,22.5429,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2023-01-01 08:00:00,1,0,0,0,5.06,75.09,46.65,204.62,8,6,1,1,1,1,1,0.2617,0.6883,0.7253,1.6918,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-01-01 08:00:00,1,0,0,0,-1.51,79.74,30.31,240.45,8,6,1,1,1,1,1,2.269,5.6314,7.5873,15.223,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-01-01 08:00:00,1,0,0,0,2.3,76.79,34.86,230.47,8,6,1,1,1,1,1,0.1875,0.503,0.5547,1.2378,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2023-01-01 08:00:00,1,0,0,0,3.86,74.91,40.31,218.51,8,6,1,1,1,1,1,0.2426,0.6189,0.6501,1.5111,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-01-01 08:00:00,1,0,0,0,2.83,78.23,45.73,206.65,8,6,1,1,1,1,1,0.404,0.7994,2.128,3.3874,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2023-01-01 08:00:00,1,0,0,0,1.47,77.97,25.52,250.95,8,6,1,1,1,1,1,0.1413,0.4138,0.4476,0.9891,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2023-01-01 08:00:00,1,0,0,0,-0.99,80.19,53.97,188.58,8,6,1,1,1,1,1,0.2145,0.7062,0.607,1.5554,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-01-01 08:00:00,1,0,0,0,-1.8,76.21,50.06,197.15,8,6,1,1,1,1,1,0.4203,0.7702,2.4341,3.6182,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2023-01-01 08:00:00,1,0,0,0,-6.37,86.51,28.21,245.05,8,6,1,1,1,1,1,0.2291,0.8845,0.7935,1.8698,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2023-01-01 08:00:00,1,0,0,0,-0.3,80.71,44.36,209.65,8,6,1,1,1,1,1,0.4812,0.819,2.1898,3.5064,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2023-01-01 08:00:00,1,0,0,0,-2.3,82.53,23.66,255.02,8,6,1,1,1,1,1,0.1764,0.6324,0.4814,1.2996,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-01-01 08:00:00,1,0,0,0,4.47,72.07,38.77,221.9,8,6,1,1,1,1,1,1.9849,2.7812,16.5027,21.5168,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2023-01-01 09:00:00,1,0,0,0,5.83,71.53,25.79,354.04,9,6,1,1,1,1,1,1.7002,2.4334,14.1616,18.016,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2023-01-01 09:00:00,1,0,0,0,0.56,78.31,54.19,266.0,9,6,1,1,1,1,1,0.2084,0.6942,0.5824,1.4775,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-01-01 09:00:00,1,0,0,0,3.81,74.79,21.92,366.05,9,6,1,1,1,1,1,0.1839,0.5302,0.5669,1.3019,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2023-01-01 09:00:00,1,0,0,0,2.91,75.92,25.13,356.08,9,6,1,1,1,1,1,0.1293,0.3842,0.4635,0.9855,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2023-01-01 09:00:00,1,0,0,0,1.53,77.26,26.67,351.33,9,6,1,1,1,1,1,0.1272,0.3562,0.4471,0.9463,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2023-01-01 09:00:00,1,0,0,0,6.8,71.57,18.92,375.34,9,6,1,1,1,1,1,1.8801,2.3089,19.5927,23.8473,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2023-01-01 09:00:00,1,0,0,0,2.94,76.72,34.0,328.59,9,6,1,1,1,1,1,0.2209,0.5997,0.5673,1.3639,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-01-01 09:00:00,1,0,0,0,-1.04,81.62,26.08,353.14,9,6,1,1,1,1,1,0.1765,0.6046,0.4925,1.2854,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-01-01 09:00:00,1,0,0,0,3.58,74.58,48.77,282.81,9,6,1,1,1,1,1,1.6209,2.3354,16.6817,20.5806,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2023-01-01 09:00:00,1,0,0,0,-4.86,84.46,19.95,372.15,9,6,1,1,1,1,1,0.2258,1.0468,0.7248,1.9997,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2023-01-01 09:00:00,1,0,0,0,-1.95,84.48,50.33,277.97,9,6,1,1,1,1,1,0.535,1.1828,2.314,4.0212,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2023-01-01 09:00:00,1,0,0,0,0.33,77.74,28.81,344.7,9,6,1,1,1,1,1,2.2364,5.8138,7.3343,15.0989,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-01-01 09:00:00,1,0,0,0,-0.33,74.53,40.64,308.02,9,6,1,1,1,1,1,0.5766,1.1405,2.6268,4.3124,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2023-01-01 09:00:00,1,0,0,0,-0.99,80.97,67.64,224.31,9,6,1,1,1,1,1,0.3648,1.0391,0.8526,2.2474,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-01-01 09:00:00,1,0,0,0,-3.88,84.96,44.68,295.48,9,6,1,1,1,1,1,0.1997,0.6851,0.5913,1.4622,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-01-01 09:00:00,1,0,0,0,6.35,69.44,23.93,359.81,9,6,1,1,1,1,1,0.247,0.6298,0.7588,1.6408,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-01-01 09:00:00,1,0,0,0,3.6,77.32,45.27,293.65,9,6,1,1,1,1,1,0.3377,0.8354,0.8293,2.0524,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-01-01 09:00:00,1,0,0,0,6.79,72.83,45.92,291.66,9,6,1,1,1,1,1,0.2414,0.6841,0.7059,1.6383,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-01-01 09:00:00,1,0,0,0,1.79,77.02,59.33,250.08,9,6,1,1,1,1,1,0.2238,0.6405,0.5345,1.3905,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-01-01 09:00:00,1,0,0,0,-2.7,80.54,49.37,280.97,9,6,1,1,1,1,1,0.2416,0.5447,0.5955,1.3727,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2023-01-01 09:00:00,1,0,0,0,1.27,79.26,38.08,315.95,9,6,1,1,1,1,1,0.3991,0.7468,2.0694,3.1796,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2023-01-01 09:00:00,1,0,0,0,-3.29,82.72,45.2,293.86,9,6,1,1,1,1,1,0.3591,0.7736,1.798,2.8985,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2023-01-01 09:00:00,1,0,0,0,3.84,77.68,58.77,251.81,9,6,1,1,1,1,1,0.3923,0.7883,2.0587,3.2458,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2023-01-01 09:00:00,1,0,0,0,5.11,73.39,49.96,279.11,9,6,1,1,1,1,1,0.2409,0.625,0.6602,1.5453,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-01-01 10:00:00,1,0,0,0,2.23,77.35,52.81,331.03,10,6,1,1,1,1,0,0.4808,0.8232,2.2671,3.6548,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2023-01-01 10:00:00,1,0,0,0,5.19,73.42,22.53,446.0,10,6,1,1,1,1,0,0.1617,0.5683,0.6034,1.3734,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2023-01-01 10:00:00,1,0,0,0,8.01,70.94,39.08,383.17,10,6,1,1,1,1,0,0.2264,0.6734,0.694,1.6378,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-01-01 10:00:00,1,0,0,0,-2.66,82.56,53.14,329.77,10,6,1,1,1,1,0,0.185,0.6904,0.5835,1.4318,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-01-01 10:00:00,1,0,0,0,7.08,69.96,20.96,451.97,10,6,1,1,1,1,0,1.9041,2.7334,16.7351,21.2636,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2023-01-01 10:00:00,1,0,0,0,1.53,76.45,48.4,347.79,10,6,1,1,1,1,0,0.1924,0.749,0.6276,1.5639,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-01-01 10:00:00,1,0,0,0,0.05,81.23,18.86,459.92,10,6,1,1,1,1,0,0.1658,0.6323,0.4892,1.2813,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-01-01 10:00:00,1,0,0,0,4.62,73.59,57.73,312.37,10,6,1,1,1,1,0,1.747,2.6241,17.6893,21.6404,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2023-01-01 10:00:00,1,0,0,0,2.89,75.75,47.54,351.04,10,6,1,1,1,1,0,0.2088,0.5731,0.5872,1.3446,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-01-01 10:00:00,1,0,0,0,1.93,75.57,24.51,438.46,10,6,1,1,1,1,0,2.1994,5.2733,6.9553,14.5826,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-01-01 10:00:00,1,0,0,0,7.72,68.32,28.61,422.93,10,6,1,1,1,1,0,0.2347,0.5059,0.6829,1.4062,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-01-01 10:00:00,1,0,0,0,4.71,75.01,37.34,389.78,10,6,1,1,1,1,0,0.2945,0.7085,0.8093,1.8046,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-01-01 10:00:00,1,0,0,0,0.26,79.88,55.6,320.46,10,6,1,1,1,1,0,0.2831,0.7608,0.7873,1.8424,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-01-01 10:00:00,1,0,0,0,4.39,73.76,28.0,425.22,10,6,1,1,1,1,0,0.1296,0.39,0.4653,0.98,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2023-01-01 10:00:00,1,0,0,0,4.96,76.02,61.31,298.75,10,6,1,1,1,1,0,0.4021,0.6845,2.1417,3.2032,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2023-01-01 10:00:00,1,0,0,0,-1.62,77.76,48.89,345.94,10,6,1,1,1,1,0,0.2152,0.5328,0.6016,1.3782,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2023-01-01 10:00:00,1,0,0,0,7.99,70.66,31.22,413.0,10,6,1,1,1,1,0,1.8724,2.3733,18.1849,22.2778,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2023-01-01 10:00:00,1,0,0,0,-2.62,82.24,27.46,427.28,10,6,1,1,1,1,0,0.3087,0.6726,1.767,2.7711,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2023-01-01 10:00:00,1,0,0,0,-0.97,83.57,45.94,357.11,10,6,1,1,1,1,0,0.5175,0.8638,2.3518,3.763,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2023-01-01 10:00:00,1,0,0,0,5.87,72.09,55.27,321.71,10,6,1,1,1,1,0,0.2374,0.5004,0.6673,1.4205,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-01-01 10:00:00,1,0,0,0,3.91,74.66,13.38,480.75,10,6,1,1,1,1,0,0.196,0.5794,0.5856,1.3518,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-01-01 10:00:00,1,0,0,0,2.42,76.9,29.55,419.36,10,6,1,1,1,1,0,0.1272,0.4081,0.4228,0.958,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2023-01-01 10:00:00,1,0,0,0,1.02,74.08,32.4,408.51,10,6,1,1,1,1,0,0.4968,0.8256,2.463,3.7851,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2023-01-01 10:00:00,1,0,0,0,-4.18,84.3,22.64,445.58,10,6,1,1,1,1,0,0.214,0.9918,0.7352,1.9849,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2023-01-01 11:00:00,1,0,0,0,0.68,80.15,19.38,510.77,11,6,1,1,1,1,0,0.1562,0.6132,0.5078,1.2576,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-01-01 11:00:00,1,0,0,0,-3.66,83.67,30.69,462.9,11,6,1,1,1,1,0,0.2113,0.9587,0.7936,1.973,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2023-01-01 11:00:00,1,0,0,0,-0.3,81.07,41.52,417.02,11,6,1,1,1,1,0,0.5101,0.8106,2.323,3.6882,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2023-01-01 11:00:00,1,0,0,0,4.49,73.74,20.38,506.56,11,6,1,1,1,1,0,0.1928,0.5712,0.5624,1.3362,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-01-01 11:00:00,1,0,0,0,8.46,66.95,17.58,518.43,11,6,1,1,1,1,0,0.2131,0.5765,0.7029,1.5094,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-01-01 11:00:00,1,0,0,0,7.94,68.44,19.61,509.8,11,6,1,1,1,1,0,1.6961,2.5891,16.0932,20.7724,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2023-01-01 11:00:00,1,0,0,0,-1.64,79.39,23.24,494.44,11,6,1,1,1,1,0,0.3088,0.6569,1.7021,2.7002,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2023-01-01 11:00:00,1,0,0,0,5.55,73.96,52.49,370.58,11,6,1,1,1,1,0,0.4539,0.7696,2.1701,3.3772,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2023-01-01 11:00:00,1,0,0,0,-1.39,78.25,24.15,490.57,11,6,1,1,1,1,0,0.1956,0.5553,0.6209,1.3709,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2023-01-01 11:00:00,1,0,0,0,6.48,70.65,60.52,336.57,11,6,1,1,1,1,0,0.2432,0.4451,0.6455,1.3278,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-01-01 11:00:00,1,0,0,0,5.47,73.1,24.04,491.04,11,6,1,1,1,1,0,0.2745,0.6869,0.7541,1.711,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-01-01 11:00:00,1,0,0,0,2.11,75.99,39.36,426.17,11,6,1,1,1,1,0,0.1866,0.7198,0.5818,1.4893,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-01-01 11:00:00,1,0,0,0,9.0,68.75,37.6,433.62,11,6,1,1,1,1,0,0.2112,0.5688,0.704,1.4939,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-01-01 11:00:00,1,0,0,0,5.52,71.98,56.47,353.72,11,6,1,1,1,1,0,1.6508,2.4705,17.0273,21.352,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2023-01-01 11:00:00,1,0,0,0,5.35,73.77,25.06,486.74,11,6,1,1,1,1,0,0.1226,0.3914,0.469,0.9788,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2023-01-01 11:00:00,1,0,0,0,3.22,76.26,39.54,425.41,11,6,1,1,1,1,0,0.4551,0.7192,2.2599,3.3973,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2023-01-01 11:00:00,1,0,0,0,2.69,75.2,28.33,472.89,11,6,1,1,1,1,0,2.0923,5.9903,6.654,14.515,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-01-01 11:00:00,1,0,0,0,3.57,75.72,26.34,481.3,11,6,1,1,1,1,0,0.1167,0.4089,0.4404,0.9836,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2023-01-01 11:00:00,1,0,0,0,8.74,69.09,27.16,477.84,11,6,1,1,1,1,0,1.7826,2.395,18.0661,22.4935,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2023-01-01 11:00:00,1,0,0,0,0.89,78.74,52.92,368.77,11,6,1,1,1,1,0,0.2684,0.8206,0.7402,1.8541,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-01-01 11:00:00,1,0,0,0,1.79,74.92,20.95,504.14,11,6,1,1,1,1,0,0.5225,1.1129,2.7383,4.2562,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2023-01-01 11:00:00,1,0,0,0,3.87,74.03,53.24,367.38,11,6,1,1,1,1,0,0.1967,0.6387,0.5755,1.4177,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-01-01 11:00:00,1,0,0,0,-1.92,82.18,45.49,400.22,11,6,1,1,1,1,0,0.1805,0.6725,0.5989,1.4233,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-01-01 11:00:00,1,0,0,0,6.09,72.95,8.74,555.86,11,6,1,1,1,1,0,0.1519,0.5731,0.5507,1.254,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2023-01-01 12:00:00,1,0,0,0,-3.28,83.37,39.27,441.61,12,6,1,1,1,1,0,0.224,0.9688,0.7678,1.9484,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2023-01-01 12:00:00,1,0,0,0,4.25,74.02,21.41,519.89,12,6,1,1,1,1,0,0.1874,0.5462,0.5346,1.2567,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-01-01 12:00:00,1,0,0,0,-1.76,81.61,37.04,451.36,12,6,1,1,1,1,0,0.1742,0.7116,0.637,1.5293,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-01-01 12:00:00,1,0,0,0,5.6,74.14,26.35,498.25,12,6,1,1,1,1,0,0.1226,0.4104,0.4614,1.0033,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2023-01-01 12:00:00,1,0,0,0,8.49,67.54,10.75,566.64,12,6,1,1,1,1,0,0.2116,0.5556,0.6781,1.464,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-01-01 12:00:00,1,0,0,0,0.18,80.79,38.22,446.19,12,6,1,1,1,1,0,0.5305,1.1075,2.6328,4.3337,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2023-01-01 12:00:00,1,0,0,0,3.66,74.29,32.19,472.63,12,6,1,1,1,1,0,0.4708,0.8222,2.0688,3.369,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2023-01-01 12:00:00,1,0,0,0,1.3,77.46,50.1,394.13,12,6,1,1,1,1,0,0.2833,0.7176,0.7034,1.7145,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-01-01 12:00:00,1,0,0,0,5.15,72.03,33.61,466.41,12,6,1,1,1,1,0,0.2827,0.7329,0.7992,1.7673,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-01-01 12:00:00,1,0,0,0,8.19,69.91,22.06,517.03,12,6,1,1,1,1,0,1.7109,2.6762,18.0069,21.9637,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2023-01-01 12:00:00,1,0,0,0,0.75,79.71,24.62,505.83,12,6,1,1,1,1,0,0.1567,0.5685,0.5211,1.2436,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-01-01 12:00:00,1,0,0,0,4.06,74.1,49.54,396.56,12,6,1,1,1,1,0,0.2,0.6517,0.5583,1.4309,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-01-01 12:00:00,1,0,0,0,2.51,76.44,14.73,549.19,12,6,1,1,1,1,0,2.1794,5.912,7.2796,15.4077,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-01-01 12:00:00,1,0,0,0,-0.93,78.4,35.38,458.66,12,6,1,1,1,1,0,0.2054,0.5751,0.6216,1.4094,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2023-01-01 12:00:00,1,0,0,0,1.83,74.73,32.51,471.22,12,6,1,1,1,1,0,0.4922,0.7637,2.4191,3.7378,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2023-01-01 12:00:00,1,0,0,0,2.2,75.71,34.97,460.45,12,6,1,1,1,1,0,0.178,0.7529,0.5758,1.5027,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-01-01 12:00:00,1,0,0,0,6.02,73.75,52.45,383.81,12,6,1,1,1,1,0,0.4581,0.7837,2.153,3.3858,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2023-01-01 12:00:00,1,0,0,0,3.53,75.42,31.66,474.95,12,6,1,1,1,1,0,0.1165,0.3661,0.4404,0.9288,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2023-01-01 12:00:00,1,0,0,0,-1.26,79.06,20.85,522.37,12,6,1,1,1,1,0,0.2996,0.6934,1.8575,2.8949,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2023-01-01 12:00:00,1,0,0,0,6.35,71.77,6.75,584.18,12,6,1,1,1,1,0,0.1478,0.5519,0.6019,1.2945,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2023-01-01 12:00:00,1,0,0,0,6.54,70.84,66.7,321.36,12,6,1,1,1,1,0,0.2258,0.5095,0.6747,1.4009,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
